County_FIPS,Name,NAICS_Code,Description,Year,Total_Establishments
36087,"Rockland County, New York",4249901,Art goods merchant wholesalers,2012,5
36087,"Rockland County, New York",4249902,General merchandise (nondurable goods) merchant wholesalers,2012,3
36087,"Rockland County, New York",4249904,Other nondurable goods merchant wholesalers,2012,17
36089,"St. Lawrence County, New York",42,Wholesale trade,2012,46
36089,"St. Lawrence County, New York",423,"Merchant wholesalers, durable goods",2012,34
36089,"St. Lawrence County, New York",4231,Motor vehicle and motor vehicle parts and supplies merchant wholesalers,2012,6
36089,"St. Lawrence County, New York",42311,Automobile and other motor vehicle merchant wholesalers,2012,1
36089,"St. Lawrence County, New York",423110,Automobile and other motor vehicle merchant wholesalers,2012,1
36089,"St. Lawrence County, New York",4231101,Automobile and motorcycle merchant wholesalers,2012,1
36089,"St. Lawrence County, New York",42312,Motor vehicle supplies and new parts merchant wholesalers,2012,5
36089,"St. Lawrence County, New York",423120,Motor vehicle supplies and new parts merchant wholesalers,2012,5
36089,"St. Lawrence County, New York",4231201,Motor vehicle supplies and new parts merchant wholesalers- warehouse distributors,2012,2
36089,"St. Lawrence County, New York",4231202,Motor vehicle supplies and new parts merchant wholesalers- jobbers,2012,2
36089,"St. Lawrence County, New York",4231203,Petroleum products marketing equipment merchant wholesalers,2012,1
36089,"St. Lawrence County, New York",4233,Lumber and other construction materials merchant wholesalers,2012,1
36089,"St. Lawrence County, New York",42331,"Lumber, plywood, millwork, and wood panel merchant wholesalers",2012,1
36089,"St. Lawrence County, New York",423310,"Lumber, plywood, millwork, and wood panel merchant wholesalers",2012,1
36089,"St. Lawrence County, New York",4233101,Lumber without yard merchant wholesalers,2012,1
36089,"St. Lawrence County, New York",4234,Professional and commercial equipment and supplies merchant wholesalers,2012,6
36089,"St. Lawrence County, New York",42342,Office equipment merchant wholesalers,2012,2
36089,"St. Lawrence County, New York",423420,Office equipment merchant wholesalers,2012,2
36089,"St. Lawrence County, New York",42343,Computer and computer peripheral equipment and software merchant wholesalers,2012,2
36089,"St. Lawrence County, New York",423430,Computer and computer peripheral equipment and software merchant wholesalers,2012,2
36089,"St. Lawrence County, New York",4234301,Computer and computer peripheral equipment merchant wholesalers,2012,1
36089,"St. Lawrence County, New York",42343012,Computer and peripheral equipment for end use merchant wholesalers,2012,1
36089,"St. Lawrence County, New York",4234302,Computer software (packaged) merchant wholesalers,2012,1
36089,"St. Lawrence County, New York",42345,"Medical, dental, and hospital equipment and supplies merchant wholesalers",2012,1
36089,"St. Lawrence County, New York",423450,"Medical, dental, and hospital equipment and supplies merchant wholesalers",2012,1
36089,"St. Lawrence County, New York",4234501,"Surgical, medical, and hospital supplies merchant wholesalers",2012,1
36089,"St. Lawrence County, New York",42349,Other professional equipment and supplies merchant wholesalers,2012,1
36089,"St. Lawrence County, New York",423490,Other professional equipment and supplies merchant wholesalers,2012,1
36089,"St. Lawrence County, New York",4234902,Other professional equipment and supplies merchant wholesalers,2012,1
36089,"St. Lawrence County, New York",4235,Metal and mineral (except petroleum) merchant wholesalers,2012,2
36089,"St. Lawrence County, New York",42351,Metal service centers and other metal merchant wholesalers,2012,2
36089,"St. Lawrence County, New York",423510,Metal service centers and other metal merchant wholesalers,2012,2
36089,"St. Lawrence County, New York",4235101,Ferrous metal service centers and sales offices merchant wholesalers,2012,2
36089,"St. Lawrence County, New York",42351011,Ferrous metal service centers merchant wholesalers,2012,2
36089,"St. Lawrence County, New York",4236,Household appliances and electrical and electronic goods merchant wholesalers,2012,4
36089,"St. Lawrence County, New York",42361,"Electrical apparatus and equipment, wiring supplies, and related equipment merchant wholesalers",2012,1
36089,"St. Lawrence County, New York",423610,"Electrical apparatus and equipment, wiring supplies, and related equipment merchant wholesalers",2012,1
36089,"St. Lawrence County, New York",42369,Other electronic parts and equipment merchant wholesalers,2012,3
36089,"St. Lawrence County, New York",423690,Other electronic parts and equipment merchant wholesalers,2012,3
36089,"St. Lawrence County, New York",4236901,Communications equipment and supplies merchant wholesalers,2012,3
36089,"St. Lawrence County, New York",4237,"Hardware, plumbing and heating equipment and supplies merchant wholesalers",2012,3
36089,"St. Lawrence County, New York",42371,Hardware merchant wholesalers,2012,1
36089,"St. Lawrence County, New York",423710,Hardware merchant wholesalers,2012,1
36089,"St. Lawrence County, New York",42373,Warm air heating and air-conditioning equipment and supplies merchant wholesalers,2012,2
36089,"St. Lawrence County, New York",423730,Warm air heating and air-conditioning equipment and supplies merchant wholesalers,2012,2
36089,"St. Lawrence County, New York",4238,"Machinery, equipment, and supplies merchant wholesalers",2012,10
36089,"St. Lawrence County, New York",42381,Construction and mining (except oil well) machinery and equipment merchant wholesalers,2012,1
36089,"St. Lawrence County, New York",423810,Construction and mining (except oil well) machinery and equipment merchant wholesalers,2012,1
36089,"St. Lawrence County, New York",42382,Farm and garden machinery and equipment merchant wholesalers,2012,4
36089,"St. Lawrence County, New York",423820,Farm and garden machinery and equipment merchant wholesalers,2012,4
36089,"St. Lawrence County, New York",4238201,Farm machinery and equipment merchant wholesalers- farm dealers,2012,4
36089,"St. Lawrence County, New York",42383,Industrial machinery and equipment merchant wholesalers,2012,1
36089,"St. Lawrence County, New York",423830,Industrial machinery and equipment merchant wholesalers,2012,1
36089,"St. Lawrence County, New York",4238301,Food-processing machinery and equipment merchant wholesalers,2012,1
36089,"St. Lawrence County, New York",42384,Industrial supplies merchant wholesalers,2012,3
36089,"St. Lawrence County, New York",423840,Industrial supplies merchant wholesalers,2012,3
36089,"St. Lawrence County, New York",4238401,General-line industrial supplies merchant wholesalers,2012,1
36089,"St. Lawrence County, New York",4238404,Industrial containers and supplies merchant wholesalers,2012,1
36089,"St. Lawrence County, New York",4238406,Other industrial supplies merchant wholesalers,2012,1
36089,"St. Lawrence County, New York",42385,Service establishment equipment and supplies merchant wholesalers,2012,1
36089,"St. Lawrence County, New York",423850,Service establishment equipment and supplies merchant wholesalers,2012,1
36089,"St. Lawrence County, New York",4238502,Custodial and janitors' equipment and supplies merchant wholesalers,2012,1
36089,"St. Lawrence County, New York",4239,Miscellaneous durable goods merchant wholesalers,2012,2
36089,"St. Lawrence County, New York",42393,Recyclable material merchant wholesalers,2012,2
36089,"St. Lawrence County, New York",423930,Recyclable material merchant wholesalers,2012,2
36089,"St. Lawrence County, New York",4239301,Iron and steel scrap merchant wholesalers- processors and dealers,2012,1
36089,"St. Lawrence County, New York",42393011,Iron and steel scrap merchant wholesalers- processors (using power processing equipment),2012,1
36089,"St. Lawrence County, New York",4239303,Other recyclable material merchant wholesalers,2012,1
36089,"St. Lawrence County, New York",424,"Merchant wholesalers, nondurable goods",2012,12
36089,"St. Lawrence County, New York",4241,Paper and paper product merchant wholesalers,2012,2
36089,"St. Lawrence County, New York",42412,Stationery and office supplies merchant wholesalers,2012,1
36089,"St. Lawrence County, New York",424120,Stationery and office supplies merchant wholesalers,2012,1
36089,"St. Lawrence County, New York",42413,Industrial and personal service paper merchant wholesalers,2012,1
36089,"St. Lawrence County, New York",424130,Industrial and personal service paper merchant wholesalers,2012,1
36089,"St. Lawrence County, New York",4242,Drugs and druggists' sundries merchant wholesalers,2012,1
36089,"St. Lawrence County, New York",42421,Drugs and druggists' sundries merchant wholesalers,2012,1
36089,"St. Lawrence County, New York",424210,Drugs and druggists' sundries merchant wholesalers,2012,1
36089,"St. Lawrence County, New York",4242101,General-line drugs merchant wholesalers,2012,1
36089,"St. Lawrence County, New York",4243,"Apparel, piece goods, and notions merchant wholesalers",2012,2
36089,"St. Lawrence County, New York",42433,"Women's, children's, and infants' clothing and accessories merchant wholesalers",2012,1
36089,"St. Lawrence County, New York",424330,"Women's, children's, and infants' clothing and accessories merchant wholesalers",2012,1
36089,"St. Lawrence County, New York",42434,Footwear merchant wholesalers,2012,1
36089,"St. Lawrence County, New York",424340,Footwear merchant wholesalers,2012,1
36089,"St. Lawrence County, New York",4244,Grocery and related product merchant wholesalers,2012,3
36089,"St. Lawrence County, New York",42441,General line grocery merchant wholesalers,2012,1
36089,"St. Lawrence County, New York",424410,General line grocery merchant wholesalers,2012,1
36089,"St. Lawrence County, New York",4244101,General line grocery merchant wholesalers- voluntary group,2012,1
36089,"St. Lawrence County, New York",42448,Fresh fruit and vegetable merchant wholesalers,2012,1
36089,"St. Lawrence County, New York",424480,Fresh fruit and vegetable merchant wholesalers,2012,1
36089,"St. Lawrence County, New York",42449,Other grocery and related products merchant wholesalers,2012,1
