State_FIPS,County_FIPS,State,County,Poverty_Est_All_Ages,Poverty_Per_All_Ages,Poverty_Est_Age_0-17,Poverty_Per_Age_ 0-17,Poverty_Est_Age_5-17,Poverty_Per_Age_5-17,Med_HH_Inc
38,105,ND,Williams County,"2,174",6.9,719,9,455,8.6,"86,354"
39,0,OH,Ohio,"1,778,288",15.8,"588,618",22.7,"395,792",20.8,"49,349"
39,1,OH,Adams County,"6,864",24.8,"2,241",33.3,"1,587",31.5,"34,116"
39,3,OH,Allen County,"17,839",18,"5,985",24.9,"4,252",24.2,"43,602"
39,5,OH,Ashland County,"7,400",14.6,"2,517",21,"1,716",19.4,"47,369"
39,7,OH,Ashtabula County,"20,547",21.5,"7,008",32.1,"4,586",28.1,"39,757"
39,9,OH,Athens County,"16,630",29.9,"3,086",31.4,"1,943",27.5,"34,216"
39,11,OH,Auglaize County,"3,744",8.3,"1,325",12.1,922,11.3,"52,650"
39,13,OH,Belmont County,"10,537",16.1,"3,152",24.5,"1,990",21.1,"41,983"
39,15,OH,Brown County,"6,503",15,"2,408",23.8,"1,685",22.2,"46,484"
39,17,OH,Butler County,"52,128",14.4,"18,190",20.3,"12,758",19.2,"58,558"
39,19,OH,Carroll County,"3,742",13.5,"1,263",21.4,870,19,"46,177"
39,21,OH,Champaign County,"4,309",11.3,"1,581",17.7,"1,073",16.1,"50,302"
39,23,OH,Clark County,"24,315",18.2,"8,393",27.6,"5,585",24.9,"42,029"
39,25,OH,Clermont County,"22,370",11.2,"7,376",15.4,"5,200",14.5,"62,158"
39,27,OH,Clinton County,"5,584",13.7,"2,008",20.4,"1,449",20.2,"49,453"
39,29,OH,Columbiana County,"16,171",15.9,"5,059",23.5,"3,423",21.5,"42,645"
39,31,OH,Coshocton County,"6,527",18.1,"2,295",27.4,"1,578",25.5,"41,547"
39,33,OH,Crawford County,"6,441",15.4,"2,242",24.7,"1,557",23,"39,881"
39,35,OH,Cuyahoga County,"241,829",19.6,"80,164",30,"54,908",28.1,"44,138"
39,37,OH,Darke County,"6,281",12.2,"2,101",17,"1,416",15.2,"46,610"
39,39,OH,Defiance County,"4,392",11.7,"1,606",18.1,"1,042",15.7,"53,026"
39,41,OH,Delaware County,"8,952",4.8,"2,651",5.1,"1,850",4.6,"97,802"
39,43,OH,Erie County,"10,343",13.9,"3,473",22.3,"2,348",20.2,"49,234"
39,45,OH,Fairfield County,"14,147",9.6,"5,021",13.9,"3,499",12.7,"59,921"
39,47,OH,Fayette County,"4,440",15.8,"1,699",25.3,"1,159",23.6,"44,947"
39,49,OH,Franklin County,"208,629",17.3,"70,663",24.6,"46,937",23.6,"53,164"
39,51,OH,Fulton County,"4,414",10.5,"1,497",14.8,"1,000",13.2,"54,666"
39,53,OH,Gallia County,"7,667",26.1,"2,598",37.9,"1,649",33,"36,675"
39,55,OH,Geauga County,"7,299",7.8,"2,606",11.5,"1,812",10.2,"72,264"
39,57,OH,Greene County,"20,447",13.2,"6,045",18.1,"4,187",17.1,"59,382"
39,59,OH,Guernsey County,"6,729",17.2,"2,338",26.4,"1,613",24.7,"41,940"
39,61,OH,Hamilton County,"138,939",17.6,"45,114",24.4,"30,086",22.9,"48,973"
39,63,OH,Hancock County,"9,313",12.7,"3,030",18.2,"2,025",16.7,"51,498"
39,65,OH,Hardin County,"5,586",19,"1,795",24.8,"1,173",21.9,"45,195"
39,67,OH,Harrison County,"2,578",16.9,823,25.6,552,23,"42,582"
39,69,OH,Henry County,"2,808",10.2,974,15,687,14.3,"53,645"
39,71,OH,Highland County,"8,199",19.3,"2,816",27.6,"1,927",25.3,"41,611"
39,73,OH,Hocking County,"4,944",17.5,"1,703",26.1,"1,160",23.7,"42,374"
39,75,OH,Holmes County,"5,348",12.4,"2,682",18.5,"1,885",17.9,"50,069"
39,77,OH,Huron County,"7,759",13.4,"2,822",19.9,"1,951",18.4,"47,824"
39,79,OH,Jackson County,"6,450",20,"2,322",30.2,"1,558",27.4,"41,161"
39,81,OH,Jefferson County,"13,050",20,"4,030",31.1,"2,650",27.3,"40,148"
39,83,OH,Knox County,"8,724",15.1,"2,989",21.4,"2,068",20.3,"46,908"
39,85,OH,Lake County,"20,156",8.9,"6,338",13.4,"4,359",12.1,"58,697"
39,87,OH,Lawrence County,"10,643",17.5,"3,712",27.4,"2,581",25.6,"41,608"
39,89,OH,Licking County,"22,272",13.5,"8,106",20.6,"5,438",18.7,"57,308"
39,91,OH,Logan County,"7,637",17,"2,890",27.2,"1,779",22.5,"50,753"
39,93,OH,Lorain County,"43,499",14.7,"14,829",21.7,"9,856",19.3,"52,331"
39,95,OH,Lucas County,"87,923",20.7,"29,266",29.4,"18,009",25.1,"42,344"
39,97,OH,Madison County,"4,890",12.6,"1,556",17.1,"1,056",15.6,"52,996"
39,99,OH,Mahoning County,"42,601",18.9,"13,496",28.7,"8,820",25.2,"41,316"
39,101,OH,Marion County,"12,683",21.3,"3,692",27.3,"2,467",25.4,"42,240"
39,103,OH,Medina County,"12,230",7,"3,942",9.6,"2,618",8.3,"68,405"
39,105,OH,Meigs County,"5,199",22.6,"1,616",32.7,"1,079",29.3,"38,081"
39,107,OH,Mercer County,"3,577",8.9,"1,194",11.7,807,10.6,"52,606"
39,109,OH,Miami County,"10,920",10.6,"3,709",15.7,"2,623",14.8,"51,868"
39,111,OH,Monroe County,"2,232",15.7,680,23,473,21.6,"40,646"
39,113,OH,Montgomery County,"101,914",19.7,"35,728",30.3,"23,229",27.3,"42,994"
39,115,OH,Morgan County,"2,646",18.1,874,27.6,611,25.3,"37,923"
39,117,OH,Morrow County,"4,197",12.1,"1,753",21.1,"1,240",19.8,"49,846"
39,119,OH,Muskingum County,"15,955",19.1,"5,298",27.2,"3,513",24.4,"41,814"
39,121,OH,Noble County,"1,888",16.3,512,20,349,18.6,"43,953"
39,123,OH,Ottawa County,"4,110",10.1,"1,231",15.6,857,14.1,"50,345"
39,125,OH,Paulding County,"2,320",12.3,803,18.1,543,16.1,"47,358"
39,127,OH,Perry County,"6,276",17.8,"2,116",25.1,"1,450",22.9,"43,341"
39,129,OH,Pickaway County,"6,833",13.2,"2,325",19,"1,608",17.6,"54,868"
39,131,OH,Pike County,"6,061",21.9,"2,155",32.7,"1,462",29.6,"40,512"
39,133,OH,Portage County,"21,810",14.2,"5,583",18.2,"3,626",15.4,"52,047"
39,135,OH,Preble County,"5,340",13,"1,889",19.9,"1,343",18.6,"49,516"
39,137,OH,Putnam County,"2,621",7.8,830,9.6,565,8.9,"56,519"
39,139,OH,Richland County,"18,246",15.9,"6,092",23.4,"4,139",21.7,"41,948"
39,141,OH,Ross County,"13,658",19.2,"4,425",27.2,"2,909",24.1,"42,466"
39,143,OH,Sandusky County,"8,592",14.5,"2,905",21.2,"1,937",19.1,"46,447"
39,145,OH,Scioto County,"20,049",27.2,"6,032",36.1,"4,039",32.8,"37,625"
39,147,OH,Seneca County,"9,254",17.5,"3,096",25.6,"1,979",21.4,"45,003"
39,149,OH,Shelby County,"5,167",10.7,"1,982",16,"1,349",14.5,"50,774"
39,151,OH,Stark County,"54,744",14.9,"17,455",21.6,"12,066",20,"47,745"
39,153,OH,Summit County,"71,490",13.4,"23,507",20.3,"15,744",18.5,"50,453"
39,155,OH,Trumbull County,"34,593",17.2,"11,982",28.3,"8,527",26.8,"43,160"
39,157,OH,Tuscarawas County,"12,252",13.4,"3,808",18.3,"2,702",17.6,"46,128"
39,159,OH,Union County,"3,924",7.7,"1,229",9.2,829,8,"69,900"
39,161,OH,Van Wert County,"2,837",10.1,957,14.8,672,14,"49,565"
39,163,OH,Vinton County,"3,110",23.7,"1,095",36.3,729,32.2,"37,633"
39,165,OH,Warren County,"12,441",5.8,"4,231",7.5,"2,911",6.7,"72,973"
39,167,OH,Washington County,"9,307",15.7,"2,557",21.2,"1,825",20.3,"45,048"
39,169,OH,Wayne County,"15,491",13.9,"5,687",20.4,"3,846",18.8,"50,106"
39,171,OH,Williams County,"5,125",14.2,"1,811",21.6,"1,269",20.4,"42,214"
39,173,OH,Wood County,"16,448",13.5,"3,245",12.3,"2,174",11.2,"54,996"
39,175,OH,Wyandot County,"2,208",10,708,13.8,469,12.5,"47,905"
40,0,OK,Oklahoma,"623,162",16.6,"209,022",22.4,"141,065",21.1,"47,524"
40,1,OK,Adair County,"5,975",27.2,"2,136",36.7,"1,522",35.4,"31,386"
40,3,OK,Alfalfa County,783,16.6,204,18.3,140,17.4,"51,885"
40,5,OK,Atoka County,"2,826",21.8,928,30.7,653,28.9,"35,910"
40,7,OK,Beaver County,567,10.5,212,15.7,148,14.1,"56,664"
40,9,OK,Beckham County,"3,240",15,"1,119",19,748,18.6,"46,625"
40,11,OK,Blaine County,"1,795",18.4,642,25.2,437,24.9,"44,309"
40,13,OK,Bryan County,"8,258",19.1,"2,680",26.2,"1,822",25.1,"38,187"
40,15,OK,Caddo County,"6,399",23.5,"2,075",28.9,"1,339",25.6,"39,933"
40,17,OK,Canadian County,"9,811",7.7,"3,386",10.1,"2,321",9.3,"68,421"
40,19,OK,Carter County,"7,870",16.5,"2,699",22.1,"1,882",21.2,"44,402"
40,21,OK,Cherokee County,"9,584",20.6,"3,133",28.6,"2,197",27.7,"38,027"
40,23,OK,Choctaw County,"4,000",26.8,"1,365",37.6,958,35.3,"29,652"
40,25,OK,Cimarron County,410,18,142,25.9,99,24.1,"41,800"
40,27,OK,Cleveland County,"32,649",12.6,"8,391",14.2,"5,642",13,"58,205"
40,29,OK,Coal County,"1,195",20.9,355,26.1,254,24.6,"36,566"
40,31,OK,Comanche County,"21,256",18.6,"7,075",24,"4,418",21.7,"46,071"
40,33,OK,Cotton County,"1,081",17.8,354,24.8,241,22.4,"41,469"
40,35,OK,Craig County,"2,644",19.2,816,26.1,561,23.9,"36,953"
40,37,OK,Creek County,"10,966",15.8,"3,845",23,"2,587",20.9,"46,614"
40,39,OK,Custer County,"4,439",15.9,"1,317",18.5,909,18.6,"45,574"
40,41,OK,Delaware County,"7,707",18.8,"2,650",30.8,"1,916",28.9,"36,424"
40,43,OK,Dewey County,595,12.4,212,16.8,143,15.2,"50,348"
40,45,OK,Ellis County,491,12,159,16.6,110,15,"52,032"
40,47,OK,Garfield County,"8,884",14.5,"3,054",19.3,"2,049",18.3,"49,136"
40,49,OK,Garvin County,"5,222",19.2,"1,613",23.9,"1,140",23.2,"40,774"
40,51,OK,Grady County,"6,366",12.1,"2,217",17.2,"1,546",15.9,"51,199"
40,53,OK,Grant County,542,12.3,166,15.8,110,14.2,"49,774"
40,55,OK,Greer County,"1,260",25.2,342,28.5,226,25.9,"34,872"
40,57,OK,Harmon County,667,24.8,232,33.9,160,33.8,"33,750"
40,59,OK,Harper County,399,10.6,142,14.8,96,14.1,"49,204"
40,61,OK,Haskell County,"3,136",24.5,"1,120",36.5,787,34.1,"35,313"
40,63,OK,Hughes County,"2,873",23.4,847,29.1,591,26.3,"34,837"
40,65,OK,Jackson County,"4,338",17.2,"1,511",23,"1,042",23.5,"41,370"
40,67,OK,Jefferson County,"1,411",23,466,31.1,320,29.5,"32,645"
40,69,OK,Johnston County,"2,160",20.1,682,26.6,471,25,"35,977"
40,71,OK,Kay County,"8,040",18.2,"2,845",25.6,"2,104",26.6,"41,514"
40,73,OK,Kingfisher County,"1,535",10,575,13.8,392,13,"59,525"
40,75,OK,Kiowa County,"1,745",19.1,562,25.6,388,24.4,"36,699"
40,77,OK,Latimer County,"2,087",20.7,645,27.4,437,25.6,"35,522"
40,79,OK,Le Flore County,"11,499",24,"3,638",31.1,"2,500",28.8,"36,627"
40,81,OK,Lincoln County,"5,089",14.9,"1,645",19.8,"1,151",18.3,"46,083"
40,83,OK,Logan County,"5,990",13.8,"1,820",17.4,"1,245",15.9,"55,602"
40,85,OK,Love County,"1,204",12.5,531,22,368,20.8,"52,662"
40,87,OK,McClain County,"3,788",10.2,"1,314",13.9,929,13,"58,392"
40,89,OK,McCurtain County,"6,805",20.9,"2,419",29,"1,697",28.5,"34,964"
40,91,OK,McIntosh County,"4,429",22.4,"1,292",32.5,922,31,"33,450"
40,93,OK,Major County,898,11.8,311,16.3,210,15.8,"54,107"
40,95,OK,Marshall County,"2,858",18,960,25.9,647,24.4,"38,517"
40,97,OK,Mayes County,"7,085",17.6,"2,282",23.7,"1,607",22.8,"41,806"
40,99,OK,Murray County,"2,026",15.1,627,19.7,428,17.9,"43,783"
40,101,OK,Muskogee County,"14,708",22.2,"5,166",30.9,"3,421",28.7,"41,015"
40,103,OK,Noble County,"1,522",13.4,498,18.4,345,16.7,"46,874"
40,105,OK,Nowata County,"1,660",16.1,561,23.2,392,21.6,"39,706"
40,107,OK,Okfuskee County,"2,791",25,803,28.7,537,27.3,"34,172"
40,109,OK,Oklahoma County,"134,346",17.9,"48,694",25.4,"32,081",24.2,"48,226"
40,111,OK,Okmulgee County,"8,073",21.5,"2,680",29.4,"1,868",27.6,"38,183"
40,113,OK,Osage County,"7,670",16.6,"2,566",24,"1,804",21.9,"48,014"
40,115,OK,Ottawa County,"6,863",22.1,"2,569",32.9,"1,765",31.5,"35,580"
40,117,OK,Pawnee County,"2,494",15.4,883,22.6,599,20.7,"43,476"
40,119,OK,Payne County,"17,109",23.7,"3,290",21.6,"2,079",19.4,"41,037"
40,121,OK,Pittsburg County,"9,134",21.7,"2,836",29.3,"1,911",27.7,"39,900"
40,123,OK,Pontotoc County,"6,270",17.3,"1,888",21.3,"1,220",19.6,"41,423"
40,125,OK,Pottawatomie County,"11,971",17.5,"4,235",25,"2,908",23.7,"45,710"
40,127,OK,Pushmataha County,"2,538",23.1,785,33.2,542,31.2,"32,215"
40,129,OK,Roger Mills County,459,12.3,158,16.7,110,15.7,"56,139"
40,131,OK,Rogers County,"8,828",10,"2,980",13.8,"2,051",12.4,"56,465"
40,133,OK,Seminole County,"6,114",24.7,"2,119",33.5,"1,413",30.1,"35,964"
40,135,OK,Sequoyah County,"11,377",27.9,"3,689",37.7,"2,652",35.8,"35,592"
40,137,OK,Stephens County,"6,779",15.5,"2,234",21.5,"1,604",21.2,"42,967"
40,139,OK,Texas County,"2,887",13.6,"1,147",19.3,818,19.6,"49,780"
40,141,OK,Tillman County,"1,747",23.8,591,33.1,406,30.9,"35,274"
40,143,OK,Tulsa County,"91,246",14.8,"32,155",20.4,"21,167",19,"50,507"
40,145,OK,Wagoner County,"7,390",9.8,"2,691",14.4,"1,913",13.6,"58,921"
40,147,OK,Washington County,"7,073",13.9,"2,307",19.2,"1,630",18.6,"49,056"
40,149,OK,Washita County,"1,561",13.9,548,19,375,17.5,"47,391"
40,151,OK,Woods County,"1,181",14.3,311,17,216,16.6,"48,831"
40,153,OK,Woodward County,"2,495",12.3,884,16.3,628,16.3,"56,067"
41,0,OR,Oregon,"637,156",16.4,"179,110",21.3,"117,394",19.3,"51,088"
41,1,OR,Baker County,"3,232",20.6,897,29.2,623,28.3,"38,966"
41,3,OR,Benton County,"15,545",18.9,"1,864",13,"1,349",12.6,"54,089"
41,5,OR,Clackamas County,"37,450",9.5,"10,896",12.6,"7,530",11.5,"65,555"
41,7,OR,Clatsop County,"5,672",15.4,"1,621",22.7,"1,059",20.6,"45,132"
41,9,OR,Columbia County,"5,880",12,"1,817",16.8,"1,222",14.8,"57,517"
41,11,OR,Coos County,"12,144",19.8,"3,354",30.1,"2,322",28.9,"39,956"
41,13,OR,Crook County,"3,809",18.3,"1,079",27.2,721,23.6,"38,155"
41,15,OR,Curry County,"3,780",17.1,858,25.3,600,24.7,"40,524"
41,17,OR,Deschutes County,"22,298",13.2,"6,345",17.8,"4,479",16.8,"52,387"
41,19,OR,Douglas County,"21,001",19.9,"5,769",28.5,"3,793",25.7,"41,504"
41,21,OR,Gilliam County,223,11.7,75,20.1,52,20.8,"51,978"
41,23,OR,Grant County,"1,190",16.8,355,27.1,241,24.8,"41,304"
41,25,OR,Harney County,"1,489",21.3,434,31.6,270,26.9,"36,340"
41,27,OR,Hood River County,"3,298",14.6,"1,108",20.1,727,18.1,"54,063"
41,29,OR,Jackson County,"37,566",18.1,"11,174",25.9,"6,951",22.3,"44,835"
41,31,OR,Jefferson County,"4,513",21.2,"1,695",32.2,"1,138",30.2,"42,753"
41,33,OR,Josephine County,"16,921",20.6,"5,188",33.3,"3,453",30.2,"37,230"
41,35,OR,Klamath County,"14,092",21.9,"4,004",29.1,"2,613",26.6,"39,234"
41,37,OR,Lake County,"1,429",19.3,406,28.3,273,24.9,"40,328"
41,39,OR,Lane County,"64,722",18.4,"13,379",20.1,"8,316",17,"44,976"
41,41,OR,Lincoln County,"8,628",18.8,"2,320",30.3,"1,601",30,"40,226"
41,43,OR,Linn County,"22,559",19.1,"7,215",26.8,"4,876",24.9,"44,358"
41,45,OR,Malheur County,"7,756",28.7,"2,891",38.3,"2,016",37.4,"35,094"
41,47,OR,Marion County,"56,064",17.7,"20,377",25.1,"13,302",22.6,"48,554"
41,49,OR,Morrow County,"1,824",16.3,694,22.3,465,20.2,"51,839"
41,51,OR,Multnomah County,"141,562",18.6,"34,845",23.2,"21,859",21,"53,519"
41,53,OR,Polk County,"10,721",14.1,"3,052",17.2,"2,047",15.5,"52,626"
41,55,OR,Sherman County,241,14.2,70,23.4,48,20.3,"53,277"
41,57,OR,Tillamook County,"4,347",17.5,"1,213",25.9,764,23,"41,662"
41,59,OR,Umatilla County,"13,041",18,"4,894",25.2,"3,228",23.2,"44,780"
41,61,OR,Union County,"4,418",17.7,"1,219",22,841,21.1,"44,841"
41,63,OR,Wallowa County,"1,063",15.8,319,26.1,215,24.6,"39,743"
41,65,OR,Wasco County,"4,192",16.8,"1,299",23.4,912,22.8,"44,010"
41,67,OR,Washington County,"69,403",12.5,"21,559",16,"14,247",14.5,"66,315"
41,69,OR,Wheeler County,315,23.3,83,39.5,57,37.7,"33,387"
41,71,OR,Yamhill County,"14,772",15.4,"4,744",20.5,"3,184",18.4,"52,903"
42,0,PA,Pennsylvania,"1,679,008",13.6,"510,371",19.2,"345,676",17.8,"53,224"
42,1,PA,Adams County,"10,492",10.8,"3,037",14.8,"2,012",13.1,"60,179"
42,3,PA,Allegheny County,"157,151",13.1,"42,938",18.5,"29,717",17.8,"52,385"
42,5,PA,Armstrong County,"9,259",13.8,"2,748",21,"1,864",19.2,"44,326"
42,7,PA,Beaver County,"19,507",11.7,"5,604",17,"3,947",16.3,"51,041"
42,9,PA,Bedford County,"6,544",13.6,"1,997",20,"1,372",18.3,"46,890"
42,11,PA,Berks County,"57,336",14.3,"19,827",21.4,"14,686",21.4,"55,936"
42,13,PA,Blair County,"18,367",15,"5,247",20.6,"3,514",19,"43,343"
42,15,PA,Bradford County,"7,884",12.9,"2,497",18.7,"1,710",17.6,"47,242"
42,17,PA,Bucks County,"40,794",6.6,"10,996",8.3,"7,162",7.1,"77,823"
